# Table format: XY
# axis1_unit = null
# axis2_unit = m
# axis3_unit = m**2
# axis4_unit = m
# axis5_unit = m
#C	hfl/Ref			Awet1			z barWet1/Ref	Diam Hydro1	
# Orientation 1 : pitch = -20.0 degree ;   roll = -20.0 degree
9	4.917583E-01	3.921790E-03	4.772346E-01	4.738653E-02	
10	4.717583E-01	1.183762E-03	4.654451E-01	2.117448E-02	
11	4.560432E-01	0.000000E+00	4.560432E-01	0.000000E+00	
# Orientation 31 : pitch = 12.0 degree ;   roll = -12.0 degree
1	6.802525E-01	3.141593E-02	5.823422E-01	2.000000E-01	
2	6.602525E-01	2.972945E-02	5.774645E-01	1.920097E-01	
3	6.402525E-01	2.680583E-02	5.695764E-01	1.781118E-01	
4	6.202525E-01	2.325374E-02	5.603416E-01	1.609043E-01	
5	6.002525E-01	1.934595E-02	5.502814E-01	1.413205E-01	
6	5.802525E-01	1.528112E-02	5.396563E-01	1.198884E-01	
7	5.602525E-01	1.123428E-02	5.286194E-01	9.695419E-02	
8	5.402525E-01	7.383011E-03	5.172692E-01	7.276340E-02	
9	5.202525E-01	3.935564E-03	5.056728E-01	4.749949E-02	
10	5.002525E-01	1.194598E-03	4.938783E-01	2.130461E-02	
11	4.844320E-01	0.000000E+00	4.844320E-01	0.000000E+00	
# Orientation 32 : pitch = 16.0 degree ;   roll = -12.0 degree
1	7.059291E-01	3.140862E-02	6.079877E-01	1.999569E-01	
2	6.859291E-01	2.972474E-02	6.030996E-01	1.919794E-01	
